participant_id,source_file,trial_index,trial_type,task,rt,response,item_id,condition,is_critical,list,segment_text,segment_index,segment_role,correct_answer,question_text,participant_answer,correct,time_elapsed
6qm8rsb3za,6qm8rsb3za.csv,263,html-keyboard-response,sentence_break,,,f28,,,,,,,,,,,375354
6qm8rsb3za,6qm8rsb3za.csv,264,html-keyboard-response,reading,458.0, ,f28,filler,False,1,She waited patiently,4.0,other,,,,,375812
6qm8rsb3za,6qm8rsb3za.csv,265,html-keyboard-response,reading,459.0, ,f28,filler,False,1,and captured a stunning image,5.0,other,,,,,376271
6qm8rsb3za,6qm8rsb3za.csv,266,html-keyboard-response,reading,383.0, ,f28,filler,False,1,of the sunrise over the valley.,6.0,other,,,,,376655
6qm8rsb3za,6qm8rsb3za.csv,267,html-keyboard-response,reading,1235.0, ,17,lower_bound_some,True,1,Over lunch the assistant was telling a colleague,0.0,other,,,,,377892
6qm8rsb3za,6qm8rsb3za.csv,268,html-keyboard-response,reading,682.0, ,17,lower_bound_some,True,1,about her busy morning,1.0,other,,,,,378574
6qm8rsb3za,6qm8rsb3za.csv,269,html-keyboard-response,reading,530.0, ,17,lower_bound_some,True,1,at the office.,2.0,other,,,,,379104
6qm8rsb3za,6qm8rsb3za.csv,270,html-keyboard-response,sentence_break,,,17,,,,,,,,,,,380105
6qm8rsb3za,6qm8rsb3za.csv,271,html-keyboard-response,reading,338.0, ,17,lower_bound_some,True,1,She mentioned,4.0,other,,,,,380445
6qm8rsb3za,6qm8rsb3za.csv,272,html-keyboard-response,reading,298.0, ,17,lower_bound_some,True,1,that she had reviewed,5.0,other,,,,,380743
6qm8rsb3za,6qm8rsb3za.csv,273,html-keyboard-response,reading,282.0, ,17,lower_bound_some,True,1,some of the reports.,6.0,trigger,,,,,381025
6qm8rsb3za,6qm8rsb3za.csv,274,html-keyboard-response,sentence_break,,,17,,,,,,,,,,,382027
6qm8rsb3za,6qm8rsb3za.csv,275,html-keyboard-response,reading,520.0, ,17,lower_bound_some,True,1,The rest,8.0,target,,,,,382548
6qm8rsb3za,6qm8rsb3za.csv,276,html-keyboard-response,reading,292.0, ,17,lower_bound_some,True,1,contained complex data,9.0,post_target,,,,,382841
6qm8rsb3za,6qm8rsb3za.csv,277,html-keyboard-response,reading,480.0, ,17,lower_bound_some,True,1,that needed further analysis.,10.0,other,,,,,383322
6qm8rsb3za,6qm8rsb3za.csv,278,html-keyboard-response,reading,420.0, ,3,upper_bound_some,True,1,"Yesterday, George asked Mary",0.0,other,,,,,383742
6qm8rsb3za,6qm8rsb3za.csv,279,html-keyboard-response,reading,1236.0, ,3,upper_bound_some,True,1,whether John had gone to the cinema,1.0,other,,,,,384979
6qm8rsb3za,6qm8rsb3za.csv,280,html-keyboard-response,reading,466.0, ,3,upper_bound_some,True,1,with all his friends.,2.0,other,,,,,385445
6qm8rsb3za,6qm8rsb3za.csv,281,html-keyboard-response,sentence_break,,,3,,,,,,,,,,,386446
6qm8rsb3za,6qm8rsb3za.csv,282,html-keyboard-response,reading,353.0, ,3,upper_bound_some,True,1,Mary said that,4.0,other,,,,,386800
6qm8rsb3za,6qm8rsb3za.csv,283,html-keyboard-response,reading,307.0, ,3,upper_bound_some,True,1,he went to the cinema,5.0,other,,,,,387107
6qm8rsb3za,6qm8rsb3za.csv,284,html-keyboard-response,reading,506.0, ,3,upper_bound_some,True,1,with some of his friends.,6.0,trigger,,,,,387614
6qm8rsb3za,6qm8rsb3za.csv,285,html-keyboard-response,sentence_break,,,3,,,,,,,,,,,388615
6qm8rsb3za,6qm8rsb3za.csv,286,html-keyboard-response,reading,650.0, ,3,upper_bound_some,True,1,The others,8.0,target,,,,,389266
6qm8rsb3za,6qm8rsb3za.csv,287,html-keyboard-response,reading,279.0, ,3,upper_bound_some,True,1,went for bowling,9.0,post_target,,,,,389546
6qm8rsb3za,6qm8rsb3za.csv,288,html-keyboard-response,reading,471.0, ,3,upper_bound_some,True,1,and roller-skating.,10.0,other,,,,,390017
6qm8rsb3za,6qm8rsb3za.csv,289,html-keyboard-response,reading,359.0, ,f23,filler,False,1,The plumber was called,0.0,other,,,,,390377
6qm8rsb3za,6qm8rsb3za.csv,290,html-keyboard-response,reading,1329.0, ,f23,filler,False,1,to fix a leaking pipe,1.0,other,,,,,391707
6qm8rsb3za,6qm8rsb3za.csv,291,html-keyboard-response,reading,618.0, ,f23,filler,False,1,in the basement.,2.0,other,,,,,392325
6qm8rsb3za,6qm8rsb3za.csv,292,html-keyboard-response,sentence_break,,,f23,,,,,,,,,,,393326
6qm8rsb3za,6qm8rsb3za.csv,293,html-keyboard-response,reading,684.0, ,f23,filler,False,1,He replaced the old fitting,4.0,other,,,,,394012
6qm8rsb3za,6qm8rsb3za.csv,294,html-keyboard-response,reading,466.0, ,f23,filler,False,1,with a new copper joint,5.0,other,,,,,394478
6qm8rsb3za,6qm8rsb3za.csv,295,html-keyboard-response,reading,492.0, ,f23,filler,False,1,and tested the pressure.,6.0,other,,,,,394971
6qm8rsb3za,6qm8rsb3za.csv,296,html-keyboard-response,reading,616.0, ,f6,filler,False,1,The weather forecast predicted,0.0,other,,,,,395589
6qm8rsb3za,6qm8rsb3za.csv,297,html-keyboard-response,reading,744.0, ,f6,filler,False,1,heavy rain for the entire week.,1.0,other,,,,,396333
6qm8rsb3za,6qm8rsb3za.csv,298,html-keyboard-response,sentence_break,,,f6,,,,,,,,,,,397334
6qm8rsb3za,6qm8rsb3za.csv,299,html-keyboard-response,reading,449.0, ,f6,filler,False,1,"Despite the warning,",3.0,other,,,,,397783
6qm8rsb3za,6qm8rsb3za.csv,300,html-keyboard-response,reading,355.0, ,f6,filler,False,1,many people,4.0,other,,,,,398138
6qm8rsb3za,6qm8rsb3za.csv,301,html-keyboard-response,reading,320.0, ,f6,filler,False,1,went out without umbrellas.,5.0,other,,,,,398458
6qm8rsb3za,6qm8rsb3za.csv,302,html-keyboard-response,comprehension,1440.0,j,f6,,,,,,,no,Did the forecast predict sunshine?,no,True,399898
6qm8rsb3za,6qm8rsb3za.csv,303,html-keyboard-response,reading,634.0, ,1,upper_bound_only_some,True,1,Mary asked John,0.0,other,,,,,400532
6qm8rsb3za,6qm8rsb3za.csv,304,html-keyboard-response,reading,880.0, ,1,upper_bound_only_some,True,1,whether he intended to host,1.0,other,,,,,401412
6qm8rsb3za,6qm8rsb3za.csv,305,html-keyboard-response,reading,546.0, ,1,upper_bound_only_some,True,1,all his relatives,2.0,other,,,,,401958
6qm8rsb3za,6qm8rsb3za.csv,306,html-keyboard-response,reading,406.0, ,1,upper_bound_only_some,True,1,in his tiny apartment.,3.0,other,,,,,402364
6qm8rsb3za,6qm8rsb3za.csv,307,html-keyboard-response,sentence_break,,,1,,,,,,,,,,,403366
6qm8rsb3za,6qm8rsb3za.csv,308,html-keyboard-response,reading,301.0, ,1,upper_bound_only_some,True,1,John replied,5.0,other,,,,,403667
6qm8rsb3za,6qm8rsb3za.csv,309,html-keyboard-response,reading,300.0, ,1,upper_bound_only_some,True,1,that he intended to host,6.0,other,,,,,403968
6qm8rsb3za,6qm8rsb3za.csv,310,html-keyboard-response,reading,347.0, ,1,upper_bound_only_some,True,1,only some of his relatives.,7.0,trigger,,,,,404315
6qm8rsb3za,6qm8rsb3za.csv,311,html-keyboard-response,sentence_break,,,1,,,,,,,,,,,405317
6qm8rsb3za,6qm8rsb3za.csv,312,html-keyboard-response,reading,326.0, ,1,upper_bound_only_some,True,1,The rest,9.0,target,,,,,405643
6qm8rsb3za,6qm8rsb3za.csv,313,html-keyboard-response,reading,311.0, ,1,upper_bound_only_some,True,1,would stay,10.0,post_target,,,,,405954
6qm8rsb3za,6qm8rsb3za.csv,314,html-keyboard-response,reading,279.0, ,1,upper_bound_only_some,True,1,in a nearby hotel.,11.0,other,,,,,406234
6qm8rsb3za,6qm8rsb3za.csv,315,html-keyboard-response,comprehension,3172.0,j,1,,,,,,,no,Was it his schoolmates that John intended to host?,no,True,409406
6qm8rsb3za,6qm8rsb3za.csv,316,html-keyboard-response,reading,511.0, ,f20,filler,False,1,The taxi driver took,0.0,other,,,,,409918
6qm8rsb3za,6qm8rsb3za.csv,317,html-keyboard-response,reading,285.0, ,f20,filler,False,1,a shortcut through the back streets,1.0,other,,,,,410204
6qm8rsb3za,6qm8rsb3za.csv,318,html-keyboard-response,reading,972.0, ,f20,filler,False,1,to avoid the traffic.,2.0,other,,,,,411176
6qm8rsb3za,6qm8rsb3za.csv,319,html-keyboard-response,sentence_break,,,f20,,,,,,,,,,,412177
6qm8rsb3za,6qm8rsb3za.csv,320,html-keyboard-response,reading,492.0, ,f20,filler,False,1,They arrived at the airport,4.0,other,,,,,412671
6qm8rsb3za,6qm8rsb3za.csv,321,html-keyboard-response,reading,426.0, ,f20,filler,False,1,with plenty of time,5.0,other,,,,,413097
6qm8rsb3za,6qm8rsb3za.csv,322,html-keyboard-response,reading,581.0, ,f20,filler,False,1,to catch the flight.,6.0,other,,,,,413679
6qm8rsb3za,6qm8rsb3za.csv,323,html-keyboard-response,reading,518.0, ,12,upper_bound_some,True,1,The manager needed to confirm,0.0,other,,,,,414198
6qm8rsb3za,6qm8rsb3za.csv,324,html-keyboard-response,reading,588.0, ,12,upper_bound_some,True,1,that Helen had trained,1.0,other,,,,,414786
6qm8rsb3za,6qm8rsb3za.csv,325,html-keyboard-response,reading,487.0, ,12,upper_bound_some,True,1,all the new employees,2.0,other,,,,,415273
6qm8rsb3za,6qm8rsb3za.csv,326,html-keyboard-response,reading,441.0, ,12,upper_bound_some,True,1,on the safety protocol.,3.0,other,,,,,415714
6qm8rsb3za,6qm8rsb3za.csv,327,html-keyboard-response,sentence_break,,,12,,,,,,,,,,,416715
6qm8rsb3za,6qm8rsb3za.csv,328,html-keyboard-response,reading,345.0, ,12,upper_bound_some,True,1,Helen explained,5.0,other,,,,,417061
6qm8rsb3za,6qm8rsb3za.csv,329,html-keyboard-response,reading,444.0, ,12,upper_bound_some,True,1,that she had trained,6.0,other,,,,,417505
6qm8rsb3za,6qm8rsb3za.csv,330,html-keyboard-response,reading,1074.0, ,12,upper_bound_some,True,1,some of the new employees.,7.0,trigger,,,,,418579
6qm8rsb3za,6qm8rsb3za.csv,331,html-keyboard-response,sentence_break,,,12,,,,,,,,,,,419581
6qm8rsb3za,6qm8rsb3za.csv,332,html-keyboard-response,reading,1304.0, ,12,upper_bound_some,True,1,The others,9.0,target,,,,,420885
6qm8rsb3za,6qm8rsb3za.csv,333,html-keyboard-response,reading,534.0, ,12,upper_bound_some,True,1,would complete their training,10.0,post_target,,,,,421421
6qm8rsb3za,6qm8rsb3za.csv,334,html-keyboard-response,reading,871.0, ,12,upper_bound_some,True,1,the following week.,11.0,other,,,,,422293
6qm8rsb3za,6qm8rsb3za.csv,335,html-keyboard-response,reading,1658.0, ,10,upper_bound_only_some,True,1,Anna had told her husband,0.0,other,,,,,423951
6qm8rsb3za,6qm8rsb3za.csv,336,html-keyboard-response,reading,682.0, ,10,upper_bound_only_some,True,1,that he needed to wash,1.0,other,,,,,424633
6qm8rsb3za,6qm8rsb3za.csv,337,html-keyboard-response,reading,1257.0, ,10,upper_bound_only_some,True,1,all the shirts,2.0,other,,,,,425891
6qm8rsb3za,6qm8rsb3za.csv,338,html-keyboard-response,reading,820.0, ,10,upper_bound_only_some,True,1,before the business trip.,3.0,other,,,,,426712
6qm8rsb3za,6qm8rsb3za.csv,339,html-keyboard-response,sentence_break,,,10,,,,,,,,,,,427714
6qm8rsb3za,6qm8rsb3za.csv,340,html-keyboard-response,reading,424.0, ,10,upper_bound_only_some,True,1,He replied,5.0,other,,,,,428138
6qm8rsb3za,6qm8rsb3za.csv,341,html-keyboard-response,reading,483.0, ,10,upper_bound_only_some,True,1,that he had washed,6.0,other,,,,,428622
6qm8rsb3za,6qm8rsb3za.csv,342,html-keyboard-response,reading,436.0, ,10,upper_bound_only_some,True,1,only some of the shirts.,7.0,trigger,,,,,429059
6qm8rsb3za,6qm8rsb3za.csv,343,html-keyboard-response,sentence_break,,,10,,,,,,,,,,,430060
6qm8rsb3za,6qm8rsb3za.csv,344,html-keyboard-response,reading,649.0, ,10,upper_bound_only_some,True,1,The others,9.0,target,,,,,430710
6qm8rsb3za,6qm8rsb3za.csv,345,html-keyboard-response,reading,476.0, ,10,upper_bound_only_some,True,1,were still hanging,10.0,post_target,,,,,431187
6qm8rsb3za,6qm8rsb3za.csv,346,html-keyboard-response,reading,3792.0, ,10,upper_bound_only_some,True,1,in the wardrobe.,11.0,other,,,,,434980
6qm8rsb3za,6qm8rsb3za.csv,347,html-keyboard-response,reading,2462.0, ,f34,filler,False,1,The baker experimented,0.0,other,,,,,437442
6qm8rsb3za,6qm8rsb3za.csv,348,html-keyboard-response,reading,727.0, ,f34,filler,False,1,with a new recipe,1.0,other,,,,,438171
6qm8rsb3za,6qm8rsb3za.csv,349,html-keyboard-response,reading,928.0, ,f34,filler,False,1,for sourdough bread.,2.0,other,,,,,439099
6qm8rsb3za,6qm8rsb3za.csv,350,html-keyboard-response,sentence_break,,,f34,,,,,,,,,,,440101
6qm8rsb3za,6qm8rsb3za.csv,351,html-keyboard-response,reading,819.0, ,f34,filler,False,1,The first batch turned out,4.0,other,,,,,440920
6qm8rsb3za,6qm8rsb3za.csv,352,html-keyboard-response,reading,480.0, ,f34,filler,False,1,surprisingly well,5.0,other,,,,,441402
6qm8rsb3za,6qm8rsb3za.csv,353,html-keyboard-response,reading,828.0, ,f34,filler,False,1,and sold out within the hour.,6.0,other,,,,,442231
6qm8rsb3za,6qm8rsb3za.csv,354,html-keyboard-response,comprehension,2786.0,f,f34,,,,,,,yes,Did the sourdough bread sell quickly?,yes,True,445017
6qm8rsb3za,6qm8rsb3za.csv,355,html-keyboard-response,reading,59131.0, ,f9,filler,False,1,David practiced the piano,0.0,other,,,,,504150
6qm8rsb3za,6qm8rsb3za.csv,356,html-keyboard-response,reading,924.0, ,f9,filler,False,1,for three hours every day.,1.0,other,,,,,505077
6qm8rsb3za,6qm8rsb3za.csv,357,html-keyboard-response,sentence_break,,,f9,,,,,,,,,,,506079
6qm8rsb3za,6qm8rsb3za.csv,358,html-keyboard-response,reading,1879.0, ,f9,filler,False,1,His dedication paid off,3.0,other,,,,,507959
6qm8rsb3za,6qm8rsb3za.csv,359,html-keyboard-response,reading,655.0, ,f9,filler,False,1,when he won first place,4.0,other,,,,,508615
6qm8rsb3za,6qm8rsb3za.csv,360,html-keyboard-response,reading,314.0, ,f9,filler,False,1,in the regional competition.,5.0,other,,,,,508929
6qm8rsb3za,6qm8rsb3za.csv,361,html-keyboard-response,reading,326.0, ,f15,filler,False,1,Laura finished her novel,0.0,other,,,,,509255
6qm8rsb3za,6qm8rsb3za.csv,362,html-keyboard-response,reading,352.0, ,f15,filler,False,1,after working on it,1.0,other,,,,,509608
6qm8rsb3za,6qm8rsb3za.csv,363,html-keyboard-response,reading,328.0, ,f15,filler,False,1,for over two years.,2.0,other,,,,,509937
6qm8rsb3za,6qm8rsb3za.csv,364,html-keyboard-response,sentence_break,,,f15,,,,,,,,,,,510938
6qm8rsb3za,6qm8rsb3za.csv,365,html-keyboard-response,reading,322.0, ,f15,filler,False,1,She submitted the manuscript,4.0,other,,,,,511262
6qm8rsb3za,6qm8rsb3za.csv,366,html-keyboard-response,reading,404.0, ,f15,filler,False,1,to a publishing house,5.0,other,,,,,511666
6qm8rsb3za,6qm8rsb3za.csv,367,html-keyboard-response,reading,335.0, ,f15,filler,False,1,and waited for a response.,6.0,other,,,,,512002
6qm8rsb3za,6qm8rsb3za.csv,368,html-keyboard-response,reading,503.0, ,8,lower_bound_some,True,1,John came home from work,0.0,other,,,,,512505
6qm8rsb3za,6qm8rsb3za.csv,369,html-keyboard-response,reading,591.0, ,8,lower_bound_some,True,1,and found his wife,1.0,other,,,,,513096
6qm8rsb3za,6qm8rsb3za.csv,370,html-keyboard-response,reading,689.0, ,8,lower_bound_some,True,1,busy in the garden.,2.0,other,,,,,513785
6qm8rsb3za,6qm8rsb3za.csv,371,html-keyboard-response,sentence_break,,,8,,,,,,,,,,,514786
6qm8rsb3za,6qm8rsb3za.csv,372,html-keyboard-response,reading,2550.0, ,8,lower_bound_some,True,1,She told him,4.0,other,,,,,517338
6qm8rsb3za,6qm8rsb3za.csv,373,html-keyboard-response,reading,1123.0, ,8,lower_bound_some,True,1,that she had planted,5.0,other,,,,,518461
6qm8rsb3za,6qm8rsb3za.csv,374,html-keyboard-response,reading,714.0, ,8,lower_bound_some,True,1,some of the flowers.,6.0,trigger,,,,,519176
6qm8rsb3za,6qm8rsb3za.csv,375,html-keyboard-response,sentence_break,,,8,,,,,,,,,,,520178
6qm8rsb3za,6qm8rsb3za.csv,376,html-keyboard-response,reading,462.0, ,8,lower_bound_some,True,1,The others,8.0,target,,,,,520641
6qm8rsb3za,6qm8rsb3za.csv,377,html-keyboard-response,reading,6633.0, ,8,lower_bound_some,True,1,were still in pots,9.0,post_target,,,,,527274
6qm8rsb3za,6qm8rsb3za.csv,378,html-keyboard-response,reading,391.0, ,8,lower_bound_some,True,1,on the balcony.,10.0,other,,,,,527666
6qm8rsb3za,6qm8rsb3za.csv,379,html-keyboard-response,reading,1191.0, ,9,upper_bound_some,True,1,The landlord stopped by to check,0.0,other,,,,,528857
6qm8rsb3za,6qm8rsb3za.csv,380,html-keyboard-response,reading,482.0, ,9,upper_bound_some,True,1,whether the repairman had fixed,1.0,other,,,,,529340
6qm8rsb3za,6qm8rsb3za.csv,381,html-keyboard-response,reading,391.0, ,9,upper_bound_some,True,1,all the windows,2.0,other,,,,,529731
6qm8rsb3za,6qm8rsb3za.csv,382,html-keyboard-response,reading,449.0, ,9,upper_bound_some,True,1,in the old building.,3.0,other,,,,,530180
6qm8rsb3za,6qm8rsb3za.csv,383,html-keyboard-response,sentence_break,,,9,,,,,,,,,,,531182
6qm8rsb3za,6qm8rsb3za.csv,384,html-keyboard-response,reading,305.0, ,9,upper_bound_some,True,1,The repairman said,5.0,other,,,,,531487
6qm8rsb3za,6qm8rsb3za.csv,385,html-keyboard-response,reading,271.0, ,9,upper_bound_some,True,1,that he had fixed,6.0,other,,,,,531759
6qm8rsb3za,6qm8rsb3za.csv,386,html-keyboard-response,reading,317.0, ,9,upper_bound_some,True,1,some of the windows.,7.0,trigger,,,,,532077
6qm8rsb3za,6qm8rsb3za.csv,387,html-keyboard-response,sentence_break,,,9,,,,,,,,,,,533078
6qm8rsb3za,6qm8rsb3za.csv,388,html-keyboard-response,reading,15421.0, ,9,upper_bound_some,True,1,The rest,9.0,target,,,,,548500
6qm8rsb3za,6qm8rsb3za.csv,389,html-keyboard-response,reading,1930.0, ,9,upper_bound_some,True,1,needed special parts,10.0,post_target,,,,,550432
6qm8rsb3za,6qm8rsb3za.csv,390,html-keyboard-response,reading,779.0, ,9,upper_bound_some,True,1,that had not arrived yet.,11.0,other,,,,,551211
6qm8rsb3za,6qm8rsb3za.csv,391,html-keyboard-response,reading,900.0, ,f32,filler,False,1,The tailor measured,0.0,other,,,,,552111
6qm8rsb3za,6qm8rsb3za.csv,392,html-keyboard-response,reading,782.0, ,f32,filler,False,1,the fabric carefully,1.0,other,,,,,552893
6qm8rsb3za,6qm8rsb3za.csv,393,html-keyboard-response,reading,558.0, ,f32,filler,False,1,before making the first cut.,2.0,other,,,,,553451
6qm8rsb3za,6qm8rsb3za.csv,394,html-keyboard-response,sentence_break,,,f32,,,,,,,,,,,554452
6qm8rsb3za,6qm8rsb3za.csv,395,html-keyboard-response,reading,4541.0, ,f32,filler,False,1,He wanted to ensure,4.0,other,,,,,558997
6qm8rsb3za,6qm8rsb3za.csv,396,html-keyboard-response,reading,445.0, ,f32,filler,False,1,that the suit,5.0,other,,,,,559444
6qm8rsb3za,6qm8rsb3za.csv,397,html-keyboard-response,reading,4303.0, ,f32,filler,False,1,would fit the client perfectly.,6.0,other,,,,,563748
6qm8rsb3za,6qm8rsb3za.csv,398,html-keyboard-response,reading,4774.0, ,5,lower_bound_some,True,1,Sarah was on the phone all morning,0.0,other,,,,,568522
6qm8rsb3za,6qm8rsb3za.csv,399,html-keyboard-response,reading,442.0, ,5,lower_bound_some,True,1,making arrangements,1.0,other,,,,,568965
6qm8rsb3za,6qm8rsb3za.csv,400,html-keyboard-response,reading,347.0, ,5,lower_bound_some,True,1,for a farewell party.,2.0,other,,,,,569312
6qm8rsb3za,6qm8rsb3za.csv,401,html-keyboard-response,sentence_break,,,5,,,,,,,,,,,570314
6qm8rsb3za,6qm8rsb3za.csv,402,html-keyboard-response,reading,347.0, ,5,lower_bound_some,True,1,She mentioned,4.0,other,,,,,570662
6qm8rsb3za,6qm8rsb3za.csv,403,html-keyboard-response,reading,270.0, ,5,lower_bound_some,True,1,that she had invited,5.0,other,,,,,570932
6qm8rsb3za,6qm8rsb3za.csv,404,html-keyboard-response,reading,261.0, ,5,lower_bound_some,True,1,some of her colleagues.,6.0,trigger,,,,,571193
6qm8rsb3za,6qm8rsb3za.csv,405,html-keyboard-response,sentence_break,,,5,,,,,,,,,,,572195
6qm8rsb3za,6qm8rsb3za.csv,406,html-keyboard-response,reading,303.0, ,5,lower_bound_some,True,1,The others,8.0,target,,,,,572499
6qm8rsb3za,6qm8rsb3za.csv,407,html-keyboard-response,reading,264.0, ,5,lower_bound_some,True,1,had already made plans,9.0,post_target,,,,,572764
6qm8rsb3za,6qm8rsb3za.csv,408,html-keyboard-response,reading,406.0, ,5,lower_bound_some,True,1,for the evening.,10.0,other,,,,,573170
6qm8rsb3za,6qm8rsb3za.csv,409,html-keyboard-response,reading,299.0, ,f1,filler,False,1,The teacher announced,0.0,other,,,,,573470
6qm8rsb3za,6qm8rsb3za.csv,410,html-keyboard-response,reading,308.0, ,f1,filler,False,1,that the school trip,1.0,other,,,,,573778
6qm8rsb3za,6qm8rsb3za.csv,411,html-keyboard-response,reading,326.0, ,f1,filler,False,1,would take place on Friday.,2.0,other,,,,,574104
6qm8rsb3za,6qm8rsb3za.csv,412,html-keyboard-response,sentence_break,,,f1,,,,,,,,,,,575106
6qm8rsb3za,6qm8rsb3za.csv,413,html-keyboard-response,reading,302.0, ,f1,filler,False,1,The students,4.0,other,,,,,575408
6qm8rsb3za,6qm8rsb3za.csv,414,html-keyboard-response,reading,210.0, ,f1,filler,False,1,were very excited,5.0,other,,,,,575618
6qm8rsb3za,6qm8rsb3za.csv,415,html-keyboard-response,reading,394.0, ,f1,filler,False,1,about the visit to the museum.,6.0,other,,,,,576012
6qm8rsb3za,6qm8rsb3za.csv,416,html-keyboard-response,reading,282.0, ,f30,filler,False,1,The students organised,0.0,other,,,,,576294
6qm8rsb3za,6qm8rsb3za.csv,417,html-keyboard-response,reading,309.0, ,f30,filler,False,1,a charity bake sale,1.0,other,,,,,576604
6qm8rsb3za,6qm8rsb3za.csv,418,html-keyboard-response,reading,361.0, ,f30,filler,False,1,in the school hall.,2.0,other,,,,,576965
6qm8rsb3za,6qm8rsb3za.csv,419,html-keyboard-response,sentence_break,,,f30,,,,,,,,,,,577966
6qm8rsb3za,6qm8rsb3za.csv,420,html-keyboard-response,reading,362.0, ,f30,filler,False,1,They raised over two hundred pounds,4.0,other,,,,,578328
6qm8rsb3za,6qm8rsb3za.csv,421,html-keyboard-response,reading,6229.0, ,f30,filler,False,1,which they donated,5.0,other,,,,,584557
6qm8rsb3za,6qm8rsb3za.csv,422,html-keyboard-response,reading,440.0, ,f30,filler,False,1,to the local food bank.,6.0,other,,,,,584997
6qm8rsb3za,6qm8rsb3za.csv,423,html-keyboard-response,reading,417.0, ,7,upper_bound_only_some,True,1,The supervisor was wondering,0.0,other,,,,,585414
6qm8rsb3za,6qm8rsb3za.csv,424,html-keyboard-response,reading,432.0, ,7,upper_bound_only_some,True,1,whether the courier had delivered,1.0,other,,,,,585847
6qm8rsb3za,6qm8rsb3za.csv,425,html-keyboard-response,reading,1666.0, ,7,upper_bound_only_some,True,1,all the packages,2.0,other,,,,,587513
6qm8rsb3za,6qm8rsb3za.csv,426,html-keyboard-response,reading,343.0, ,7,upper_bound_only_some,True,1,before closing time.,3.0,other,,,,,587856
6qm8rsb3za,6qm8rsb3za.csv,427,html-keyboard-response,sentence_break,,,7,,,,,,,,,,,588857
6qm8rsb3za,6qm8rsb3za.csv,428,html-keyboard-response,reading,323.0, ,7,upper_bound_only_some,True,1,The courier explained,5.0,other,,,,,589181
6qm8rsb3za,6qm8rsb3za.csv,429,html-keyboard-response,reading,324.0, ,7,upper_bound_only_some,True,1,that he had delivered,6.0,other,,,,,589505
6qm8rsb3za,6qm8rsb3za.csv,430,html-keyboard-response,reading,402.0, ,7,upper_bound_only_some,True,1,only some of the packages.,7.0,trigger,,,,,589907
6qm8rsb3za,6qm8rsb3za.csv,431,html-keyboard-response,sentence_break,,,7,,,,,,,,,,,590909
6qm8rsb3za,6qm8rsb3za.csv,432,html-keyboard-response,reading,378.0, ,7,upper_bound_only_some,True,1,The rest,9.0,target,,,,,591287
6qm8rsb3za,6qm8rsb3za.csv,433,html-keyboard-response,reading,366.0, ,7,upper_bound_only_some,True,1,would be delivered,10.0,post_target,,,,,591653
6qm8rsb3za,6qm8rsb3za.csv,434,html-keyboard-response,reading,323.0, ,7,upper_bound_only_some,True,1,the following morning.,11.0,other,,,,,591976
6qm8rsb3za,6qm8rsb3za.csv,435,html-keyboard-response,comprehension,2261.0,f,7,,,,,,,no,Was the courier delivering letters?,yes,False,594238
6qm8rsb3za,6qm8rsb3za.csv,436,html-keyboard-response,reading,9851.0, ,15,upper_bound_some,True,1,The conference organiser had asked Maria,0.0,other,,,,,604089
6qm8rsb3za,6qm8rsb3za.csv,437,html-keyboard-response,reading,2463.0, ,15,upper_bound_some,True,1,to book,1.0,other,,,,,606553
6qm8rsb3za,6qm8rsb3za.csv,438,html-keyboard-response,reading,473.0, ,15,upper_bound_some,True,1,all the hotel rooms,2.0,other,,,,,607027
6qm8rsb3za,6qm8rsb3za.csv,439,html-keyboard-response,reading,575.0, ,15,upper_bound_some,True,1,for the visiting delegation.,3.0,other,,,,,607602
6qm8rsb3za,6qm8rsb3za.csv,440,html-keyboard-response,sentence_break,,,15,,,,,,,,,,,608603
6qm8rsb3za,6qm8rsb3za.csv,441,html-keyboard-response,reading,998.0, ,15,upper_bound_some,True,1,Maria explained,5.0,other,,,,,609602
6qm8rsb3za,6qm8rsb3za.csv,442,html-keyboard-response,reading,620.0, ,15,upper_bound_some,True,1,that she had booked,6.0,other,,,,,610223
6qm8rsb3za,6qm8rsb3za.csv,443,html-keyboard-response,reading,467.0, ,15,upper_bound_some,True,1,some of the hotel rooms.,7.0,trigger,,,,,610690
6qm8rsb3za,6qm8rsb3za.csv,444,html-keyboard-response,sentence_break,,,15,,,,,,,,,,,611692
6qm8rsb3za,6qm8rsb3za.csv,445,html-keyboard-response,reading,462.0, ,15,upper_bound_some,True,1,The rest,9.0,target,,,,,612154
6qm8rsb3za,6qm8rsb3za.csv,446,html-keyboard-response,reading,474.0, ,15,upper_bound_some,True,1,were on a waiting list,10.0,post_target,,,,,612629
6qm8rsb3za,6qm8rsb3za.csv,447,html-keyboard-response,reading,301.0, ,15,upper_bound_some,True,1,at a different hotel.,11.0,other,,,,,612930
6qm8rsb3za,6qm8rsb3za.csv,448,html-keyboard-response,reading,520.0, ,f33,filler,False,1,The volunteers cleaned up,0.0,other,,,,,613450
6qm8rsb3za,6qm8rsb3za.csv,449,html-keyboard-response,reading,422.0, ,f33,filler,False,1,the beach after the storm,1.0,other,,,,,613872
6qm8rsb3za,6qm8rsb3za.csv,450,html-keyboard-response,reading,1151.0, ,f33,filler,False,1,picking up debris and litter.,2.0,other,,,,,615023
6qm8rsb3za,6qm8rsb3za.csv,451,html-keyboard-response,sentence_break,,,f33,,,,,,,,,,,616025
